	0
rna_ft0	-0.70946187
rna_ft1	-2.9445417
rna_ft10	-0.17305844
rna_ft100	0.31392083
rna_ft1000	1.8901633
rna_ft1001	-6.277158
rna_ft1002	0.5840979
rna_ft1003	-1.6708324
rna_ft1004	-0.43993947
rna_ft1005	-0.44052926
rna_ft1006	1.3855355
rna_ft1007	-0.3929344
rna_ft1008	-0.03126895
rna_ft1009	1.1852831
rna_ft101	0.2952244
rna_ft1010	1.6460453
rna_ft1011	-1.664088
rna_ft1012	-1.0393432
rna_ft1013	-0.22692215
rna_ft1014	-0.7836021
rna_ft1015	0.1360087
rna_ft1016	1.7245786
rna_ft1017	-0.54486746
rna_ft1018	1.2434018
rna_ft1019	-4.2194896
rna_ft102	-1.8527476
rna_ft1020	2.5915015
rna_ft1021	2.1089215
rna_ft1022	1.3540962
rna_ft1023	0.34917107
rna_ft1024	-0.292878
rna_ft1025	-0.39473543
rna_ft1026	1.5780133
rna_ft1027	0.80593014
rna_ft1028	-0.5985436
rna_ft1029	3.5201395
rna_ft103	2.462454
rna_ft1030	-0.22766699
rna_ft1031	0.5999484
rna_ft1032	2.1544948
rna_ft1033	0.9058501
rna_ft1034	1.2531252
rna_ft1035	0.19136457
rna_ft1036	-0.64380085
rna_ft1037	0.23733287
rna_ft1038	-2.2724817
rna_ft1039	-2.0244958
rna_ft104	-0.22584745
rna_ft1040	-1.0745267
rna_ft1041	2.440809
rna_ft1042	1.0316019
rna_ft1043	-4.695122
rna_ft1044	0.846439
rna_ft1045	1.4877541
rna_ft1046	0.40602463
rna_ft1047	1.6067612
rna_ft1048	-4.205026
rna_ft1049	0.30211878
rna_ft105	3.1937776
rna_ft1050	-1.0531493
rna_ft1051	0.0854849
rna_ft1052	1.8920115
rna_ft1053	1.5877959
rna_ft1054	2.048483
rna_ft1055	0.93491364
rna_ft1056	1.2377112
rna_ft1057	-0.66049474
rna_ft1058	2.1442597
rna_ft1059	0.30609196
rna_ft106	-4.4524493
rna_ft1060	-0.5770551
rna_ft1061	-0.0013978548
rna_ft1062	0.23888901
rna_ft1063	-0.2721846
rna_ft1064	1.4418677
rna_ft1065	-0.9101295
rna_ft1066	-3.645029
rna_ft1067	1.2034757
rna_ft1068	2.6132379
rna_ft1069	-0.14183606
rna_ft107	-1.4179518
rna_ft1070	2.202956
rna_ft1071	2.6485176
rna_ft1072	0.9248117
