	0
rna_ft0	0.44775632
rna_ft1	-1.189332
rna_ft10	0.5284623
rna_ft100	1.2941265
rna_ft1000	1.7086751
rna_ft1001	-0.55062973
rna_ft1002	-0.5756664
rna_ft1003	-0.40116003
rna_ft1004	1.4499847
rna_ft1005	0.2740619
rna_ft1006	0.12643495
rna_ft1007	1.5403811
rna_ft1008	-1.6205202
rna_ft1009	0.85284716
rna_ft101	0.73379457
rna_ft1010	-0.09367641
rna_ft1011	0.33122867
rna_ft1012	-0.5043249
rna_ft1013	-0.07790001
rna_ft1014	1.9039441
rna_ft1015	-0.9606778
rna_ft1016	-0.11504446
rna_ft1017	0.038832635
rna_ft1018	0.6160493
rna_ft1019	-0.017857416
rna_ft102	-1.2839187
rna_ft1020	-0.46049994
rna_ft1021	0.47363335
rna_ft1022	0.38841015
rna_ft1023	-0.006695856
rna_ft1024	-1.0228027
rna_ft1025	-0.47786856
rna_ft1026	0.5600586
rna_ft1027	2.3740194
rna_ft1028	-0.03869602
rna_ft1029	0.508387
rna_ft103	0.07878973
rna_ft1030	0.66962975
rna_ft1031	0.56270194
rna_ft1032	-0.07944363
rna_ft1033	-1.0483481
rna_ft1034	-0.004405553
rna_ft1035	-0.45376363
rna_ft1036	0.6585765
rna_ft1037	0.37387493
rna_ft1038	1.6562065
rna_ft1039	0.23463102
rna_ft104	-1.0993694
rna_ft1040	-1.8620378
rna_ft1041	0.99417627
rna_ft1042	0.66821605
rna_ft1043	-0.5019061
rna_ft1044	0.13460271
rna_ft1045	1.3626268
rna_ft1046	0.9372185
rna_ft1047	0.9343427
rna_ft1048	0.2511918
rna_ft1049	0.07389521
rna_ft105	0.24856423
rna_ft1050	0.4233734
rna_ft1051	2.1844652
rna_ft1052	2.0065105
rna_ft1053	-0.27406463
rna_ft1054	0.890483
rna_ft1055	1.0949585
rna_ft1056	0.4597067
rna_ft1057	0.8550541
rna_ft1058	-0.1873782
rna_ft1059	-0.3342399
rna_ft106	-0.14220832
rna_ft1060	0.74083674
rna_ft1061	-0.079449676
rna_ft1062	0.84317106
rna_ft1063	-1.7075604
rna_ft1064	0.68647826
rna_ft1065	-0.3854877
rna_ft1066	-1.9839156
rna_ft1067	0.30742767
rna_ft1068	0.34618157
rna_ft1069	0.6452817
rna_ft107	-1.9179841
rna_ft1070	1.2914603
rna_ft1071	-1.0879986
rna_ft1072	0.14208707
rna_ft1073	-0.7545678
rna_ft1074	0.15513323
rna_ft1075	1.0330409
rna_ft1076	0.30419564
rna_ft1077	0.8826464
rna_ft1078	0.07597554
rna_ft1079	0.87219304
rna_ft108	0.007308565
rna_ft1080	2.3920848
rna_ft1081	0.33031055
rna_ft1082	0.8334593
rna_ft1083	0.30034924
rna_ft1084	0.836891
rna_ft1085	0.51979315
rna_ft1086	1.5442188
rna_ft1087	1.6205981
rna_ft1088	-0.9687958
rna_ft1089	0.60978407
rna_ft109	-2.258962
rna_ft1090	0.60704213
rna_ft1091	0.4385753
rna_ft1092	0.40852517
