	0
rna_ft0	0.02505425
rna_ft1	0.022042343
rna_ft10	0.011528628
rna_ft100	0.00644316
rna_ft1000	0.010163443
rna_ft1001	0.040244646
rna_ft1002	0.0063740187
rna_ft1003	0.032815594
rna_ft1004	0.013657502
rna_ft1005	0.013126646
rna_ft1006	0.011147295
rna_ft1007	0.0024010113
rna_ft1008	0.0040228027
rna_ft1009	0.015406268
rna_ft101	0.027765479
rna_ft1010	0.017365932
rna_ft1011	0.010025842
rna_ft1012	0.007755007
rna_ft1013	0.0366589
rna_ft1014	0.0077842986
rna_ft1015	0.021624293
rna_ft1016	0.0063373023
rna_ft1017	0.013069834
rna_ft1018	0.020767553
rna_ft1019	0.009988172
rna_ft102	0.016469274
rna_ft1020	0.007997854
rna_ft1021	0.010844163
rna_ft1022	0.028750692
rna_ft1023	0.034426417
rna_ft1024	0.0139397215
rna_ft1025	0.012585163
rna_ft1026	0.047041077
rna_ft1027	0.009123938
rna_ft1028	0.004675933
rna_ft1029	0.009890965
rna_ft103	0.0074715614
rna_ft1030	0.010117804
rna_ft1031	0.010898249
rna_ft1032	0.01926531
rna_ft1033	0.010003908
rna_ft1034	0.04310928
rna_ft1035	0.029254777
rna_ft1036	0.027877808
rna_ft1037	0.013655118
rna_ft1038	0.03555509
rna_ft1039	0.032884326
rna_ft104	0.011013985
rna_ft1040	0.012814351
rna_ft1041	0.03551129
rna_ft1042	0.0022736278
rna_ft1043	0.015768597
rna_ft1044	0.009585857
rna_ft1045	0.0125225615
rna_ft1046	0.0053299493
rna_ft1047	0.011692524
rna_ft1048	0.026540756
rna_ft1049	0.0047897613
rna_ft105	0.022583893
rna_ft1050	0.007948195
rna_ft1051	0.015240465
rna_ft1052	0.010228702
rna_ft1053	0.047683377
rna_ft1054	0.044169903
rna_ft1055	0.006553582
rna_ft1056	0.021264076
rna_ft1057	0.018521855
rna_ft1058	0.0063563758
rna_ft1059	0.013818877
rna_ft106	0.015290464
rna_ft1060	0.007212094
rna_ft1061	0.03191934
rna_ft1062	0.0042465753
rna_ft1063	0.0049049514
rna_ft1064	0.01583508
rna_ft1065	0.016476223
rna_ft1066	0.010968753
rna_ft1067	0.01016467
rna_ft1068	0.031758446
rna_ft1069	0.003002235
rna_ft107	0.011180265
rna_ft1070	0.008361748
rna_ft1071	0.030121462
rna_ft1072	0.016028676
rna_ft1073	0.0065825325
rna_ft1074	0.0134830475
rna_ft1075	0.010058676
rna_ft1076	0.008781297
rna_ft1077	0.008033684
rna_ft1078	0.017278535
rna_ft1079	0.011142186
rna_ft108	0.01279286
rna_ft1080	0.02260535
rna_ft1081	0.012999943
rna_ft1082	0.018459184
rna_ft1083	0.024874074
rna_ft1084	0.011083807
rna_ft1085	0.02878053
rna_ft1086	0.031751495
rna_ft1087	0.027778694
rna_ft1088	0.016912868
rna_ft1089	0.00927421
rna_ft109	0.015257291
rna_ft1090	0.018062863
rna_ft1091	0.011545454
rna_ft1092	0.031703267
rna_ft1093	0.009377207
rna_ft1094	0.009981836
rna_ft1095	0.020540645
rna_ft1096	0.007432801
