	0
rna_ft0	-0.02290366
rna_ft1	-0.24808641
rna_ft2	0.08606978
rna_ft3	0.3471709
rna_ft4	0.057922848
rna_ft5	0.25280097
rna_ft6	0.029834148
rna_ft7	0.17738165
rna_ft8	-0.40902296
rna_ft9	0.19723995
rna_ft10	0.05365368
rna_ft11	-0.6836417
rna_ft12	-1.496743
rna_ft13	-0.28215998
rna_ft14	0.09366062
rna_ft15	0.17476022
rna_ft16	0.13148119
rna_ft17	0.24177182
rna_ft18	0.23956649
rna_ft19	-0.016565759
rna_ft20	-0.44006458
rna_ft21	-0.48779052
rna_ft22	-0.2746207
rna_ft23	0.010073294
rna_ft24	0.14719185
rna_ft25	-0.20890884
rna_ft26	0.30330238
rna_ft27	0.48454112
rna_ft28	-0.31054384
rna_ft29	-0.18194287
rna_ft30	0.9352562
rna_ft31	-0.02207452
rna_ft32	0.0014756169
rna_ft33	-1.3763033
rna_ft34	-1.2425847
rna_ft35	0.18686037
rna_ft36	-0.3593138
rna_ft37	-0.4376428
rna_ft38	-0.43992573
rna_ft39	0.23328793
rna_ft40	0.07080379
rna_ft41	-0.36213648
rna_ft42	0.13418463
rna_ft43	-0.26801938
rna_ft44	-0.33072096
rna_ft45	-0.13701472
rna_ft46	-0.9635476
rna_ft47	0.11469325
rna_ft48	-0.15986367
rna_ft49	-0.79368633
rna_ft50	-0.08323525
rna_ft51	-0.0411971
rna_ft52	-0.2925293
rna_ft53	-0.88556015
rna_ft54	-1.1499403
rna_ft55	-0.4431675
rna_ft56	-0.36869985
rna_ft57	-0.14237556
rna_ft58	0.07383852
rna_ft59	-0.92843735
rna_ft60	-0.39525956
rna_ft61	0.23277645
rna_ft62	0.40016848
rna_ft63	0.19686435
rna_ft64	-0.66788834
rna_ft65	-0.9639662
rna_ft66	0.079528555
rna_ft67	0.21883687
rna_ft68	-1.912452
rna_ft69	-0.329993
rna_ft70	-0.07154721
rna_ft71	0.015782902
rna_ft72	0.023306865
rna_ft73	0.30321425
rna_ft74	-0.659794
rna_ft75	-0.05505516
rna_ft76	0.24062324
rna_ft77	-0.13941474
rna_ft78	-0.57763386
rna_ft79	0.007687249
rna_ft80	-0.75503093
rna_ft81	-0.12610985
rna_ft82	0.5737012
rna_ft83	-0.12883274
rna_ft84	-0.43098384
rna_ft85	0.2599471
rna_ft86	-0.09766999
rna_ft87	-0.30235225
rna_ft88	-0.78555673
rna_ft89	-1.4604369
rna_ft90	-0.18911035
rna_ft91	0.8972076
rna_ft92	-0.20044634
rna_ft93	0.020905113
rna_ft94	-0.6502956
rna_ft95	-0.27384263
rna_ft96	0.22705993
rna_ft97	-0.41711894
rna_ft98	-0.23647925
rna_ft99	-0.30193552
rna_ft100	-0.008191435
rna_ft101	-0.6775588
rna_ft102	-0.4104785
rna_ft103	0.17711529
rna_ft104	0.005297496
rna_ft105	0.7158529
rna_ft106	-0.009055982
rna_ft107	-0.3530987
rna_ft108	-0.31770593
rna_ft109	-0.8845704
rna_ft110	-0.098239616
rna_ft111	0.20166345
rna_ft112	-0.86579895
rna_ft113	-0.107120514
rna_ft114	0.078137696
rna_ft115	0.21034916
rna_ft116	-0.24010639
rna_ft117	-0.32608786
rna_ft118	-0.10823872
rna_ft119	-0.2500221
rna_ft120	-0.4815651
rna_ft121	-0.5027334
rna_ft122	0.18189292
rna_ft123	-0.50728816
rna_ft124	0.23082292
rna_ft125	-0.6757145
rna_ft126	0.5529602
rna_ft127	-0.6021661
rna_ft128	-1.0769953
rna_ft129	-1.413305
rna_ft130	-0.12290467
rna_ft131	-0.07184008
rna_ft132	-0.25763255
rna_ft133	0.004037244
rna_ft134	0.26052016
rna_ft135	0.09893196
rna_ft136	-0.38002896
rna_ft137	0.08557163
rna_ft138	-1.7574393
rna_ft139	-0.5027528
rna_ft140	-0.59852123
rna_ft141	0.17626858
rna_ft142	-0.20083961
rna_ft143	-0.28389588
rna_ft144	-0.6136406
rna_ft145	0.12189348
rna_ft146	0.3284586
rna_ft147	0.20677331
rna_ft148	-1.2225232
rna_ft149	-0.19263837
rna_ft150	-0.06414211
rna_ft151	-0.044612817
