	0
rna_ft0	0.38369903
rna_ft1	-0.10059611
rna_ft2	-0.07570656
rna_ft3	-0.14462532
rna_ft4	0.38026407
rna_ft5	1.1819284
rna_ft6	0.8467523
rna_ft7	-0.28455427
rna_ft8	0.78489643
rna_ft9	0.19815347
rna_ft10	0.3564132
rna_ft11	-0.6556741
rna_ft12	-2.1559024
rna_ft13	-0.5318769
rna_ft14	-0.48740235
rna_ft15	0.6831043
rna_ft16	0.16682443
rna_ft17	1.0533903
rna_ft18	0.11560111
rna_ft19	-0.19166574
rna_ft20	0.9359728
rna_ft21	0.58122426
rna_ft22	0.81880826
rna_ft23	0.178797
rna_ft24	-0.013527478
rna_ft25	0.36359647
rna_ft26	0.3384059
rna_ft27	-0.6687557
rna_ft28	-0.2678432
rna_ft29	1.6231966
rna_ft30	1.2791413
rna_ft31	0.471112
rna_ft32	1.5271343
rna_ft33	-2.4569046
rna_ft34	-0.23104624
rna_ft35	0.52568096
rna_ft36	0.5762383
rna_ft37	3.5155854
rna_ft38	-0.18237585
rna_ft39	-2.4625475
rna_ft40	0.2128489
rna_ft41	-0.21147749
rna_ft42	-0.094494805
rna_ft43	0.23017316
rna_ft44	2.8014145
rna_ft45	-0.15843847
rna_ft46	-1.3632263
rna_ft47	-0.05362798
rna_ft48	0.13822809
rna_ft49	-0.08372202
rna_ft50	-0.14015125
rna_ft51	-0.5438352
rna_ft52	3.5775971
rna_ft53	-1.3389271
rna_ft54	0.46291763
rna_ft55	-0.6950778
rna_ft56	0.026971567
rna_ft57	0.36704725
rna_ft58	1.218675
rna_ft59	-3.013914
rna_ft60	-0.086688116
rna_ft61	1.00227
rna_ft62	0.376247
rna_ft63	0.10687379
rna_ft64	0.6204713
rna_ft65	-0.48255578
rna_ft66	0.041027606
rna_ft67	0.7225049
rna_ft68	0.56916624
rna_ft69	-0.29672194
rna_ft70	2.046931
rna_ft71	0.7650663
rna_ft72	-1.6080612
rna_ft73	0.035426937
rna_ft74	-0.10957758
rna_ft75	2.4581912
rna_ft76	0.41776738
rna_ft77	1.2534903
rna_ft78	2.6765728
rna_ft79	-0.32397708
rna_ft80	-0.6878868
rna_ft81	1.9357984
rna_ft82	-0.1056733
rna_ft83	0.16476059
rna_ft84	0.88668174
rna_ft85	0.99473286
rna_ft86	-0.22399242
rna_ft87	2.051804
rna_ft88	-3.052937
rna_ft89	-1.1555711
rna_ft90	-0.67466044
rna_ft91	0.69932044
rna_ft92	-0.6883728
rna_ft93	-0.7084625
rna_ft94	-2.9246604
rna_ft95	0.49795276
rna_ft96	1.4957092
rna_ft97	3.290102
rna_ft98	-0.24917419
rna_ft99	0.4023707
rna_ft100	2.4336643
rna_ft101	-0.034581862
rna_ft102	1.5182104
rna_ft103	-0.40534633
rna_ft104	2.1039636
rna_ft105	0.11125369
rna_ft106	-0.93550986
rna_ft107	0.36395046
rna_ft108	0.13187054
rna_ft109	1.5104959
rna_ft110	-0.008501353
rna_ft111	0.4533298
rna_ft112	1.1478199
rna_ft113	0.537305
rna_ft114	-0.14627516
rna_ft115	0.67604744
rna_ft116	1.7793362
rna_ft117	-0.7774908
rna_ft118	0.17828742
rna_ft119	1.4813201
rna_ft120	0.6823929
rna_ft121	0.60520476
rna_ft122	0.38558647
rna_ft123	-0.4021495
rna_ft124	0.3661681
rna_ft125	2.6520114
rna_ft126	1.2396982
rna_ft127	1.7735331
rna_ft128	-0.6624069
rna_ft129	0.2270673
rna_ft130	-0.36719286
rna_ft131	2.5365524
rna_ft132	-0.8083809
rna_ft133	-0.03186862
rna_ft134	0.7130769
rna_ft135	0.055071175
rna_ft136	3.0775323
rna_ft137	1.7775896
rna_ft138	-0.2300345
rna_ft139	3.8265038
rna_ft140	-0.15068741
rna_ft141	0.1627427
rna_ft142	2.502912
rna_ft143	1.4379025
rna_ft144	-1.1527547
rna_ft145	1.7570547
rna_ft146	-0.46095705
rna_ft147	2.8223553
rna_ft148	-1.4171925
rna_ft149	0.7404183
rna_ft150	0.19967441
rna_ft151	0.24529073
rna_ft152	-0.35159764
rna_ft153	1.0174903
rna_ft154	-2.6372075
rna_ft155	0.9024271
rna_ft156	-0.37751088
rna_ft157	0.8295005
rna_ft158	1.3276783
rna_ft159	1.6481082
rna_ft160	0.301872
rna_ft161	1.4340879
rna_ft162	0.93625194
rna_ft163	-0.37581223
rna_ft164	-0.73126405
rna_ft165	-0.27924916
rna_ft166	2.340236
rna_ft167	-0.70437896
rna_ft168	3.0638795
rna_ft169	0.16384332
rna_ft170	0.35978618
rna_ft171	-0.5188098
rna_ft172	0.13183013
rna_ft173	-0.8390004
rna_ft174	0.8725997
rna_ft175	0.752175
rna_ft176	1.4498982
rna_ft177	-0.2097058
rna_ft178	-1.2392142
rna_ft179	-0.7655864
rna_ft180	1.6771524
rna_ft181	-2.0081916
rna_ft182	1.6914514
rna_ft183	-1.170459
rna_ft184	0.22654863
rna_ft185	1.9674149
rna_ft186	-0.4452775
rna_ft187	3.6600852
rna_ft188	-3.8573601
rna_ft189	2.3491197
rna_ft190	0.055887677
rna_ft191	0.13691583
rna_ft192	0.25218946
rna_ft193	1.2590668
rna_ft194	0.221278
rna_ft195	1.5019495
rna_ft196	0.31164604
rna_ft197	-1.390276
rna_ft198	-0.059917517
rna_ft199	1.1736561
rna_ft200	-0.5395556
rna_ft201	0.80415237
rna_ft202	1.7133782
rna_ft203	0.19999856
rna_ft204	3.532573
rna_ft205	-1.6891944
rna_ft206	-0.06833682
rna_ft207	-3.1203644
rna_ft208	-0.08251657
rna_ft209	0.047550175
rna_ft210	1.1488189
rna_ft211	-0.3996246
rna_ft212	-0.6214523
rna_ft213	-0.455479
rna_ft214	0.27827424
rna_ft215	-0.13177483
rna_ft216	-0.61958486
rna_ft217	2.181066
rna_ft218	0.3904976
rna_ft219	2.7395287
rna_ft220	0.18842691
rna_ft221	3.2378964
rna_ft222	1.7320154
rna_ft223	-0.23965654
rna_ft224	0.45536843
rna_ft225	-0.69942796
rna_ft226	0.4143146
rna_ft227	2.134379
rna_ft228	-0.8242833
rna_ft229	1.496381
rna_ft230	0.049756803
rna_ft231	0.8608176
rna_ft232	-1.2040646
rna_ft233	-0.3807799
rna_ft234	0.9290961
rna_ft235	1.7203534
rna_ft236	1.2682741
rna_ft237	-1.4316437
rna_ft238	-1.1925367
rna_ft239	1.2504109
rna_ft240	-0.78156805
rna_ft241	1.4735107
rna_ft242	2.1127105
rna_ft243	0.099347785
rna_ft244	0.44280344
rna_ft245	-1.0968509
rna_ft246	0.5886916
rna_ft247	1.5121472
rna_ft248	1.5921913
rna_ft249	1.5515387
rna_ft250	0.5398861
rna_ft251	0.95394754
rna_ft252	-0.64565694
rna_ft253	2.4109063
rna_ft254	1.2539754
rna_ft255	2.5572963
rna_ft256	1.1841937
rna_ft257	-0.6306546
rna_ft258	-1.5228997
rna_ft259	2.2694879
rna_ft260	1.4822738
rna_ft261	-0.20584166
rna_ft262	-1.3042798
rna_ft263	-1.3273255
rna_ft264	0.16603807
rna_ft265	2.3861864
rna_ft266	1.3824444
rna_ft267	-1.255717
rna_ft268	-0.7132923
rna_ft269	-0.117413916
rna_ft270	-1.4517362
rna_ft271	0.018409993
rna_ft272	1.3535398
rna_ft273	-1.3491336
rna_ft274	1.1672449
rna_ft275	-2.0553493
rna_ft276	1.1182828
rna_ft277	1.3261677
rna_ft278	1.2744591
rna_ft279	-0.6731509
rna_ft280	1.5670357
rna_ft281	0.54576826
rna_ft282	-0.94230354
rna_ft283	-0.23608498
rna_ft284	0.7912602
rna_ft285	1.3574431
rna_ft286	-2.134316
rna_ft287	-1.507455
rna_ft288	-1.1456075
rna_ft289	-1.4786003
rna_ft290	-0.22128506
rna_ft291	-0.74422073
rna_ft292	-1.2027209
rna_ft293	2.9196582
rna_ft294	1.3563806
rna_ft295	3.0467362
rna_ft296	-0.06478371
rna_ft297	-2.0053272
rna_ft298	-1.0559767
rna_ft299	-0.68024606
